DIVISION_ID;ID;TYPE_x;ACRONYM;LABEL;MEMBER_OF_COALITION;COALITION_MEMBERS;name;alpha-2;alpha-3;country-code;iso_3166-2;region;sub-region;intermediate-region;region-code;sub-region-code;intermediate-region-code;PARTY_ID;TYPE_y;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
CY;CY05;PARTY;ELAM/ΕΛΑΜ;Ethnikó Laikó Métopo/Εθνικό Λαϊκό Μέτωπο;;;Cyprus;CY;CYP;196.0;ISO 3166-2:CY;Asia;Western Asia;;142.0;145.0;;CY05;PARTY;11.19;OFFICIAL;2024-07-15 17:47
CY;CY10;PARTY;Fidias/Φειδίας;Independent (Fidias Panayiotou/Φειδίας Παναγιώτου);;;Cyprus;CY;CYP;196.0;ISO 3166-2:CY;Asia;Western Asia;;142.0;145.0;;CY10;PARTY;19.36;OFFICIAL;2024-07-15 17:47
CY;CY90;PARTY;Other parties;Other parties;;;Cyprus;CY;CYP;196.0;ISO 3166-2:CY;Asia;Western Asia;;142.0;145.0;;CY90;PARTY;8.39;OFFICIAL;2024-07-15 17:47
LV;LV01;PARTY;JV ;Jaunā Vienotība ;;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV01;PARTY;25.09;OFFICIAL;2024-07-16 12:32
LV;LV02;PARTY;S/SDP;Sociāldemokrātiskā partija 'Saskaņa';;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV02;PARTY;7.13;OFFICIAL;2024-07-16 12:32
LV;LV03;COALITION;NA ;Nacionālā apvienība 'Visu Latvijai!'-'Tēvzemei un Brīvībai/LNNK';;LV15;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV03;COALITION;22.07;OFFICIAL;2024-07-16 12:32
LV;LV15;PARTY;TB/LNNK;Tēvzemei un Brīvībai/LNNK;LV03;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;;;;;
LV;LV05;PARTY;LA;Latvijas attīstībai;;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV05;PARTY;9.36;OFFICIAL;2024-07-16 12:32
LV;LV06;PARTY;ZZS ;Coalition Zaļo un Zemnieku savienība (Latvijas Zemnieku savienība, Latvijas Sociāldemokrātiskā strādnieku partija, Latvijai un Ventspilij);;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV06;PARTY;2.28;OFFICIAL;2024-07-16 12:32
LV;LV07;PARTY;AS ;Coalition Apvienotais Saraksts (Latvijas Zaļā Partija, Latvijas Reģionu apvienība, Liepājas Partija);;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV07;PARTY;8.18;OFFICIAL;2024-07-16 12:32
LV;LV08;PARTY;JKP;Jaunā konservatīvā partija;;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV08;PARTY;1.5;OFFICIAL;2024-07-16 12:32
LV;LV09;PARTY;P;Progresīvie ;;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV09;PARTY;7.45;OFFICIAL;2024-07-16 12:32
LV;LV10;PARTY;LPV;Latvija pirmajā vietā ;;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV10;PARTY;6.16;OFFICIAL;2024-07-16 12:32
LV;LV11;PARTY;ST!;Stabilitātei!;;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV11;PARTY;1.98;OFFICIAL;2024-07-16 12:32
LV;LV12;PARTY;SV;Coalition Suverēnā vara (Suverēnā vara, Partija 'Vienoti Latvijai');;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV12;PARTY;2.62;OFFICIAL;2024-07-16 12:32
LV;LV13;PARTY;AJ;Apvienība Jaunlatvieši;;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV13;PARTY;2.13;OFFICIAL;2024-07-16 12:32
LV;LV14;PARTY;CP;Coalition Centra partija (Centra partija, Latvijas Krievu savienība);;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV14;PARTY;1.72;OFFICIAL;2024-07-16 12:32
LV;LV90;PARTY;Other parties;Other parties;;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV90;PARTY;2.33;OFFICIAL;2024-07-16 12:32
LT;LT01;PARTY;TS-LKD;Tėvynės Sąjunga – Lietuvos Krikščionys Demokratai;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT01;PARTY;21.33;OFFICIAL;2024-07-15 17:47
LT;LT02;PARTY;LSDP;Lietuvos Socialdemokratų Partija;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT02;PARTY;17.98;OFFICIAL;2024-07-15 17:47
LT;LT03;PARTY;LVŽS;Lietuvos Valstiečių ir Žaliųjų Sąjunga;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT03;PARTY;9.13;OFFICIAL;2024-07-15 17:47
LT;LT04;PARTY;DP;Darbo Partija;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT04;PARTY;1.66;OFFICIAL;2024-07-15 17:47
LT;LT05;PARTY;LS;Liberalų Sąjūdis;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT05;PARTY;5.41;OFFICIAL;2024-07-15 17:47
LT;LT06;PARTY;LLRA-KŠS;Lietuvos lenkų rinkimų akcija – Krikščioniškų šeimų sąjunga;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT06;PARTY;5.78;OFFICIAL;2024-07-15 17:47
LT;LT07;PARTY;LP;Laisvės partija;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT07;PARTY;8.09;OFFICIAL;2024-07-15 17:47
LT;LT08;PARTY;LRP ;Lietuvos Regionų partija;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT08;PARTY;5.25;OFFICIAL;2024-07-15 17:47
LT;LT09;PARTY;DSVL;Demokratų sąjunga „Vardan Lietuvos“;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT09;PARTY;5.95;OFFICIAL;2024-07-15 17:47
LT;LT10;PARTY;NS;Nacionalinis susivienijimas;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT10;PARTY;3.79;OFFICIAL;2024-07-15 17:47
LT;LT11;PARTY;LT;Laisvė ir Teisingumas;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT11;PARTY;1.25;OFFICIAL;2024-07-15 17:47
LT;LT12;PARTY;LCP;Tautos ir Teisingumo Sąjunga (centristai, tautininkai);;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT12;PARTY;5.45;OFFICIAL;2024-07-15 17:47
LT;LT13;PARTY;LŽP;Lietuvos žaliųjų partija ;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT13;PARTY;4.05;OFFICIAL;2024-07-15 17:47
LT;LT90;PARTY;Other parties;Other parties;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT90;PARTY;4.88;OFFICIAL;2024-07-15 17:47
LU;LU01;PARTY;DP/PD;Demokratesch Partei/Parti démocratique/Demokratische Partei;;;Luxembourg;LU;LUX;442.0;ISO 3166-2:LU;Europe;Western Europe;;150.0;155.0;;LU01;PARTY;18.29;OFFICIAL;2024-07-16 09:44
LU;LU02;PARTY;CSV/PCS;Chrëschtlech Sozial Vollekspartei/Parti populaire chrétien-social/Christlich Soziale Volkspartei;;;Luxembourg;LU;LUX;442.0;ISO 3166-2:LU;Europe;Western Europe;;150.0;155.0;;LU02;PARTY;22.92;OFFICIAL;2024-07-16 09:44
LU;LU03;PARTY;Déi Gréng/Les Verts;Déi Gréng/Les Verts/Die Grünen;;;Luxembourg;LU;LUX;442.0;ISO 3166-2:LU;Europe;Western Europe;;150.0;155.0;;LU03;PARTY;11.76;OFFICIAL;2024-07-16 09:44
LU;LU04;PARTY;LSAP/POSL;Lëtzebuerger Sozialistesch Aarbechterpartei/Parti ouvrier socialiste luxembourgeois/Luxemburger Sozialistische Arbeiterpartei;;;Luxembourg;LU;LUX;442.0;ISO 3166-2:LU;Europe;Western Europe;;150.0;155.0;;LU04;PARTY;21.72;OFFICIAL;2024-07-16 09:44
LU;LU05;PARTY;ADR/PADR;Alternativ Demokratesch Reformpartei/Parti réformiste d'alternative démocratique/Alternative Demokratische Reformpartei;;;Luxembourg;LU;LUX;442.0;ISO 3166-2:LU;Europe;Western Europe;;150.0;155.0;;LU05;PARTY;11.77;OFFICIAL;2024-07-16 09:44
LU;LU06;PARTY;Piraten;Piratepartei Lëtzebuerg/Piratenpartei Luxemburg/Parti pirate du Luxembourg;;;Luxembourg;LU;LUX;442.0;ISO 3166-2:LU;Europe;Western Europe;;150.0;155.0;;LU06;PARTY;4.92;OFFICIAL;2024-07-16 09:44
LU;LU07;PARTY;Déi Lénk/La Gauche;Déi Lénk/La Gauche/Die Linke;;;Luxembourg;LU;LUX;442.0;ISO 3166-2:LU;Europe;Western Europe;;150.0;155.0;;LU07;PARTY;3.15;OFFICIAL;2024-07-16 09:44
LU;LU08;PARTY;KPL/PCL;Kommunistesch Partei vu Lëtzebuerg/Parti Communiste Luxembourgeois/Kommunistische Partei Luxemburgs;;;Luxembourg;LU;LUX;442.0;ISO 3166-2:LU;Europe;Western Europe;;150.0;155.0;;LU08;PARTY;0.97;OFFICIAL;2024-07-16 09:44
LU;LU09;PARTY;Volt;Volt Lëtzebuerg/Volt Luxembourg/Volt Luxemburg;;;Luxembourg;LU;LUX;442.0;ISO 3166-2:LU;Europe;Western Europe;;150.0;155.0;;LU09;PARTY;1.04;OFFICIAL;2024-07-16 09:44
LU;LU10;PARTY;Fokus;Fokus ;;;Luxembourg;LU;LUX;442.0;ISO 3166-2:LU;Europe;Western Europe;;150.0;155.0;;LU10;PARTY;1.58;OFFICIAL;2024-07-16 09:44
LU;LU11;PARTY;DK/LC;Déi Konservativ/Les Conservateurs/Die Konservativen;;;Luxembourg;LU;LUX;442.0;ISO 3166-2:LU;Europe;Western Europe;;150.0;155.0;;LU11;PARTY;0.58;OFFICIAL;2024-07-16 09:44
LU;LU90;PARTY;Other parties;Other parties;;;Luxembourg;LU;LUX;442.0;ISO 3166-2:LU;Europe;Western Europe;;150.0;155.0;;LU90;PARTY;1.3;OFFICIAL;2024-07-16 09:44
HU;HU01;COALITION;Fidesz-KDNP;Coalition Fidesz – Magyar Polgári Szövetség - Kereszténydemokrata Néppárt;;HU12|HU13;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;HU01;COALITION;44.82;FINAL;2024-07-16 13:26
HU;HU12;PARTY;Fidesz-KDNP;Fidesz-KDNP;HU01;;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;;;;;
HU;HU13;PARTY;KDNP;Kereszténydemokrata Néppárt;HU01;;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;;;;;
HU;HU02;PARTY;Momentum;Momentum Mozgalom;;;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;HU02;PARTY;3.7;FINAL;2024-07-16 13:26
HU;HU03;PARTY;Jobbik;Jobbik - Konzervatívok;;;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;HU03;PARTY;0.99;FINAL;2024-07-16 13:26
HU;HU04;PARTY;Mi Hazánk;Mi Hazánk Mozgalom;;;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;HU04;PARTY;6.71;FINAL;2024-07-16 13:26
HU;HU05;PARTY;MKKP ;Magyar Kétfarkú Kutyapárt;;;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;HU05;PARTY;3.59;FINAL;2024-07-16 13:26
HU;HU06;PARTY;LMP - Zöldek;Magyarország Zöld Pártja;;;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;HU06;PARTY;0.87;FINAL;2024-07-16 13:26
HU;HU07;PARTY;MMN;Mindenki Magyarországa Néppárt;;;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;HU07;PARTY;0.64;FINAL;2024-07-16 13:26
HU;HU08;PARTY;TISZA;Tisztelet és Szabadság Pártja;;;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;HU08;PARTY;29.6;FINAL;2024-07-16 13:26
HU;HU09;COALITION;DK-MSZP-P;Coalition DK-MSZP-P (Demokratikus Koalíció, Magyar Szocialista Párt, Párbeszéd-Zöldek);;HU14;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;HU09;COALITION;8.03;FINAL;2024-07-16 13:26
HU;HU14;PARTY;DK;Demokratikus Koalíció;HU09;;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;;;;;
HU;HU10;PARTY;2RK;Második Reformkor;;;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;HU10;PARTY;0.68;FINAL;2024-07-16 13:26
HU;HU11;PARTY;Memo;Megoldás Mozgalom;;;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;HU11;PARTY;0.37;FINAL;2024-07-16 13:26
HU;HU90;PARTY;Other parties;Other parties;;;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;HU90;PARTY;0.0;FINAL;2024-07-16 13:26
MT;MT01;PARTY;PL/LP;Partit Laburista/Labour Party;;;Malta;MT;MLT;470.0;ISO 3166-2:MT;Europe;Southern Europe;;150.0;39.0;;MT01;PARTY;45.26;FINAL;2024-07-15 18:33
MT;MT02;PARTY;PN/NP;Partit Nazzjonalista/Nationalist Party;;;Malta;MT;MLT;470.0;ISO 3166-2:MT;Europe;Southern Europe;;150.0;39.0;;MT02;PARTY;42.02;FINAL;2024-07-15 18:33
MT;MT90;PARTY;Other parties;Other parties;;;Malta;MT;MLT;470.0;ISO 3166-2:MT;Europe;Southern Europe;;150.0;39.0;;MT90;PARTY;12.72;FINAL;2024-07-15 18:33
NL;NL01;COALITION;GL - PvdA;Coalition GL - PvdA (GroenLinks, PvdA) ;;NL16|NL15;"Netherlands; Kingdom of the";NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL01;COALITION;21.09;FINAL;2024-07-16 12:32
NL;NL16;PARTY;GL;GroenLinks;NL01;;"Netherlands; Kingdom of the";NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;;;;;
NL;NL15;PARTY;PvdA;Partij van de Arbeid;NL01;;"Netherlands; Kingdom of the";NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;;;;;
NL;NL02;PARTY;VVD;Volkspartij voor Vrijheid en Democratie;;;"Netherlands; Kingdom of the";NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL02;PARTY;11.35;FINAL;2024-07-16 12:32
NL;NL03;PARTY;CDA;Christen-Democratisch Appèl;;;"Netherlands; Kingdom of the";NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL03;PARTY;9.45;FINAL;2024-07-16 12:32
NL;NL04;PARTY;FvD;Forum voor Democratie;;;"Netherlands; Kingdom of the";NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL04;PARTY;2.49;FINAL;2024-07-16 12:32
NL;NL05;PARTY;D66;Democraten 66;;;"Netherlands; Kingdom of the";NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL05;PARTY;8.4;FINAL;2024-07-16 12:32
NL;NL06;PARTY;CU;ChristenUnie;;;"Netherlands; Kingdom of the";NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL06;PARTY;2.89;FINAL;2024-07-16 12:32
NL;NL07;PARTY;SGP;Staatkundig Gereformeerde Partij;;;"Netherlands; Kingdom of the";NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL07;PARTY;3.66;FINAL;2024-07-16 12:32
NL;NL08;PARTY;PvdD;Partij voor de Dieren;;;"Netherlands; Kingdom of the";NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL08;PARTY;4.52;FINAL;2024-07-16 12:32
NL;NL09;PARTY;PVV;Partij voor de Vrijheid;;;"Netherlands; Kingdom of the";NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL09;PARTY;16.97;FINAL;2024-07-16 12:32
NL;NL10;PARTY;SP;Socialistische Partij;;;"Netherlands; Kingdom of the";NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL10;PARTY;2.2;FINAL;2024-07-16 12:32
NL;NL11;PARTY;Volt;Volt Nederland;;;"Netherlands; Kingdom of the";NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL11;PARTY;5.13;FINAL;2024-07-16 12:32
NL;NL12;PARTY;JA21;Juiste Antwoord 2021;;;"Netherlands; Kingdom of the";NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL12;PARTY;0.65;FINAL;2024-07-16 12:32
NL;NL13;PARTY;NSC;Nieuw Sociaal Contract;;;"Netherlands; Kingdom of the";NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL13;PARTY;3.75;FINAL;2024-07-16 12:32
NL;NL14;PARTY;BBB;BoerBurgerBeweging;;;"Netherlands; Kingdom of the";NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL14;PARTY;5.41;FINAL;2024-07-16 12:32
NL;NL90;PARTY;Other parties;Other parties;;;"Netherlands; Kingdom of the";NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL90;PARTY;2.04;FINAL;2024-07-16 12:32
AT;AT01;PARTY;ÖVP;Österreichische Volkspartei;;;Austria;AT;AUT;40.0;ISO 3166-2:AT;Europe;Western Europe;;150.0;155.0;;AT01;PARTY;24.52;OFFICIAL;2024-07-08 12:51
AT;AT02;PARTY;SPÖ;Sozialdemokratische Partei Österreichs;;;Austria;AT;AUT;40.0;ISO 3166-2:AT;Europe;Western Europe;;150.0;155.0;;AT02;PARTY;23.22;OFFICIAL;2024-07-08 12:51
AT;AT03;PARTY;FPÖ;Die Freiheitliche Partei Österreichs;;;Austria;AT;AUT;40.0;ISO 3166-2:AT;Europe;Western Europe;;150.0;155.0;;AT03;PARTY;25.36;OFFICIAL;2024-07-08 12:51
AT;AT04;PARTY;GRÜNE;Die Grünen – Die Grüne Alternative;;;Austria;AT;AUT;40.0;ISO 3166-2:AT;Europe;Western Europe;;150.0;155.0;;AT04;PARTY;11.08;OFFICIAL;2024-07-08 12:51
AT;AT05;PARTY;NEOS;NEOS – Das neue Europa ;;;Austria;AT;AUT;40.0;ISO 3166-2:AT;Europe;Western Europe;;150.0;155.0;;AT05;PARTY;10.14;OFFICIAL;2024-07-08 12:51
AT;AT06;PARTY;KPÖ;Kommunistische Partei Österreichs – KPÖ Plus;;;Austria;AT;AUT;40.0;ISO 3166-2:AT;Europe;Western Europe;;150.0;155.0;;AT06;PARTY;2.96;OFFICIAL;2024-07-08 12:51
AT;AT90;PARTY;Other parties;Other parties;;;Austria;AT;AUT;40.0;ISO 3166-2:AT;Europe;Western Europe;;150.0;155.0;;AT90;PARTY;2.72;OFFICIAL;2024-07-08 12:51
PL;PL01;COALITION;PiS;Prawo i Sprawiedliwość (Prawo i Sprawiedliwość, Suwerenna Polska);;PL11|PL10;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;PL01;COALITION;36.16;OFFICIAL;2024-07-16 12:32
PL;PL11;PARTY;PiS;Prawo i Sprawiedliwość;PL01;;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;;;;;
PL;PL10;PARTY;SP;Suwerenna Polska;PL01;;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;;;;;
PL;PL02;COALITION;KO;Koalicja Obywatelska (Platforma Obywatelska, Nowoczesna, Inicjatywa Polska, Partia Zieloni);;PL08|PL07|PL09;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;PL02;COALITION;37.06;OFFICIAL;2024-07-16 12:32
PL;PL08;PARTY;Ind.;Independent;PL02;;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;;;;;
PL;PL07;PARTY;iPL;Inicjatywa Polska;PL02;;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;;;;;
PL;PL09;PARTY;PO;Platforma Obywatelska;PL02;;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;;;;;
PL;PL03;COALITION;Lewica;Coalition Lewica (Nowa Lewica, Lewica Razem, Unia Pracy);;PL16;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;PL03;COALITION;6.3;OFFICIAL;2024-07-16 12:32
PL;PL16;PARTY;NL;Nowa Lewica;PL03;;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;;;;;
PL;PL04;COALITION;Konfederacja ;Konfederacja Wolność i Niepodległość (Konfederacja Korony Polskiej, Ruch Narodowy, Nowa Nadzieja, Polska Jest Jedna, Wolnościowcy);;PL13|PL12;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;PL04;COALITION;12.08;OFFICIAL;2024-07-16 12:32
PL;PL13;PARTY;Konfederacja;Konfederacja;PL04;;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;;;;;
PL;PL12;PARTY;KKP;Konfederacja Korony Polskiej;PL04;;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;;;;;
PL;PL05;COALITION;Trzecia Droga;Coalition Trzecia Droga Polska 2050 Szymona Hołowni - Polskie Stronnictwo Ludowe (Polskie Stronnictwo Ludowe, Polska2050, Unia Europejskich Demokratów, Wolnościowcy);;PL14|PL15;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;PL05;COALITION;6.91;OFFICIAL;2024-07-16 12:32
PL;PL14;PARTY;Polska 2050;Polska 2050;PL05;;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;;;;;
PL;PL15;PARTY;PSL;Polskie Stronnictwo Ludowe;PL05;;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;;;;;
PL;PL06;PARTY;BS;Bezpartyjni Samorządowcy;;;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;PL06;PARTY;0.93;OFFICIAL;2024-07-16 12:32
PL;PL90;PARTY;Other parties;Other parties;;;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;PL90;PARTY;0.56;OFFICIAL;2024-07-16 12:32
PT;PT01;PARTY;PS;Partido Socialista;;;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;PT01;PARTY;32.75;OFFICIAL;2024-07-16 13:26
PT;PT02;COALITION;AD;Aliança Democrática (Partido Social Democrata, Centro Democrático Social-Partido Popular, Partido Popular Monárquico);;PT11|PT09|PT10;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;PT02;COALITION;31.74;OFFICIAL;2024-07-16 13:26
PT;PT11;PARTY;CDS-PP;Centro Democrático Social-Partido Popular;PT02;;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;;;;;
PT;PT09;PARTY;Ind.;Independent;PT02;;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;;;;;
PT;PT10;PARTY;PSD;Partido Social Democrata;PT02;;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;;;;;
PT;PT03;PARTY;BE;Bloco de Esquerda;;;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;PT03;PARTY;4.34;OFFICIAL;2024-07-16 13:26
PT;PT04;COALITION;CDU;Coligação Democrática Unitária (Partido Comunista Português, Partido Ecologista “Os Verdes”) ;;PT12;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;PT04;COALITION;4.2;OFFICIAL;2024-07-16 13:26
PT;PT12;PARTY;PCP;Partido Comunista Português;PT04;;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;;;;;
PT;PT05;PARTY;PAN;Pessoas-Animais-Natureza;;;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;PT05;PARTY;1.24;OFFICIAL;2024-07-16 13:26
PT;PT06;PARTY;L;LIVRE;;;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;PT06;PARTY;3.83;OFFICIAL;2024-07-16 13:26
PT;PT07;PARTY;IL;Iniciativa Liberal;;;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;PT07;PARTY;9.26;OFFICIAL;2024-07-16 13:26
PT;PT08;PARTY;CH;CHEGA;;;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;PT08;PARTY;9.99;OFFICIAL;2024-07-16 13:26
PT;PT90;PARTY;Other parties;Other parties;;;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;PT90;PARTY;2.65;OFFICIAL;2024-07-16 13:26
RO;RO01;COALITION;PSD - PNL;Alianța PSD - PNL (Partidul Social Democrat, Partidul Național Liberal);;RO16|RO15;Romania;RO;ROU;642.0;ISO 3166-2:RO;Europe;Eastern Europe;;150.0;151.0;;RO01;COALITION;48.55;OFFICIAL;2024-07-16 13:26
