DIVISION_ID;ID;TYPE_x;ACRONYM;LABEL;MEMBER_OF_COALITION;COALITION_MEMBERS;name;alpha-2;alpha-3;country-code;iso_3166-2;region;sub-region;intermediate-region;region-code;sub-region-code;intermediate-region-code;PARTY_ID;TYPE_y;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME;TEMPERATURE;WEIGHTED_TEMP
ES;ES02;COALITION;PSOE;Partido Socialista Obrero Español;;ES03|ES04;Spain;ES;ESP;724.0;ISO 3166-2:ES;Europe;Southern Europe;;150.0;39.0;;ES02;COALITION;38.51;FINAL;;0.6903159822483378;26.584068476383486
ES;ES05;COALITION;CpE;Coalición por Europa;;ES06|ES07;Spain;ES;ESP;724.0;ISO 3166-2:ES;Europe;Southern Europe;;150.0;39.0;;ES05;COALITION;5.12;FINAL;;1.6301694108587776;8.346467383596941
ES;ES08;COALITION;IU-ICV-EUIA-BA;Izquierda Unida-Iniciativa per Catalunya Verdes-Esquerra Unida i Alternativa-bloque por Asturies: la Izquierda;;ES09|ES10;Spain;ES;ESP;724.0;ISO 3166-2:ES;Europe;Southern Europe;;150.0;39.0;;ES08;COALITION;3.73;FINAL;;-1.7846664700056212;-6.656805933120967
ES;ES11;COALITION;EdP-V;Europa de los Pueblos - Los Verdes;;ES12;Spain;ES;ESP;724.0;ISO 3166-2:ES;Europe;Southern Europe;;150.0;39.0;;ES11;COALITION;2.5;FINAL;;-1.5501464592900875;-3.875366148225219
ES;ES13;PARTY;UPyD;Unión, Progreso y Democracia;;;Spain;ES;ESP;724.0;ISO 3166-2:ES;Europe;Southern Europe;;150.0;39.0;;ES13;PARTY;2.87;FINAL;;0.9207820735814338;2.6426445511787153
ES;ES90;PARTY;Other parties;Other parties;;;Spain;ES;ESP;724.0;ISO 3166-2:ES;Europe;Southern Europe;;150.0;39.0;;ES90;PARTY;5.04;FINAL;;0.4339802852392691;2.1872606376059163
FR;FR01;COALITION;UMP;Union pour un Mouvement Populaire;;FR02|FR03|FR04;France;FR;FRA;250.0;ISO 3166-2:FR;Europe;Western Europe;;150.0;155.0;;FR01;COALITION;27.8;FINAL;;1.8556193197054025;51.58621708781019
FR;FR05;PARTY;PS;Parti Socialiste;;;France;FR;FRA;250.0;ISO 3166-2:FR;Europe;Western Europe;;150.0;155.0;;FR05;PARTY;16.48;FINAL;;1.4316836097448848;23.5941458885957
FR;FR06;PARTY;MoDem;Mouvement démocrate;;;France;FR;FRA;250.0;ISO 3166-2:FR;Europe;Western Europe;;150.0;155.0;;FR06;PARTY;8.4;FINAL;;-0.8567828065891332;-7.196975575348719
FR;FR07;PARTY;Europe Écologie;Europe Écologie;;;France;FR;FRA;250.0;ISO 3166-2:FR;Europe;Western Europe;;150.0;155.0;;FR07;PARTY;16.28;FINAL;;-0.370602375262048;-6.033406669266141
FR;FR08;COALITION;FG;Front de gauche pour changer d'Europe;;FR09|FR10|FR11;France;FR;FRA;250.0;ISO 3166-2:FR;Europe;Western Europe;;150.0;155.0;;FR08;COALITION;6.0;FINAL;;1.806176356968955;10.837058141813731
FR;FR12;COALITION;AOM; Alliance des Outre-mers;;FR13;France;FR;FRA;250.0;ISO 3166-2:FR;Europe;Western Europe;;150.0;155.0;;FR12;COALITION;0.42;FINAL;;0.4885216620237891;0.2051790980499914
FR;FR14;COALITION;Libertas (MPF-CPNT);Libertas (Mouvement pour la France, Chasse Pêche Nature et Tradition);;FR15;France;FR;FRA;250.0;ISO 3166-2:FR;Europe;Western Europe;;150.0;155.0;;FR14;COALITION;4.6;FINAL;;1.730081963691442;7.958377032980632
FR;FR16;PARTY;FN;Front National ;;;France;FR;FRA;250.0;ISO 3166-2:FR;Europe;Western Europe;;150.0;155.0;;FR16;PARTY;6.3;FINAL;;0.45665658740943327;2.8769365006794296
FR;FR90;PARTY;Other parties;Other parties;;;France;FR;FRA;250.0;ISO 3166-2:FR;Europe;Western Europe;;150.0;155.0;;FR90;PARTY;13.72;FINAL;;-0.2865664105173025;-3.93169115229739
IT;IT01;PARTY;PDL;Il Popolo della Libertà;;;Italy;IT;ITA;380.0;ISO 3166-2:IT;Europe;Southern Europe;;150.0;39.0;;IT01;PARTY;35.26;FINAL;;-1.7187889824866134;-60.60449952247799
IT;IT02;PARTY;UDC;Unione dei Democratici Cristiani e di Centro;;;Italy;IT;ITA;380.0;ISO 3166-2:IT;Europe;Southern Europe;;150.0;39.0;;IT02;PARTY;6.51;FINAL;;1.6847765794277616;10.967895532074728
IT;IT03;PARTY;SVP;Südtiroler Volkspartei;;;Italy;IT;ITA;380.0;ISO 3166-2:IT;Europe;Southern Europe;;150.0;39.0;;IT03;PARTY;0.46;FINAL;;-0.8582799229039257;-0.3948087645358059
IT;IT04;PARTY;PD;Partito Democratico;;;Italy;IT;ITA;380.0;ISO 3166-2:IT;Europe;Southern Europe;;150.0;39.0;;IT04;PARTY;26.13;FINAL;;-1.2631480749871136;-33.00605919941328
IT;IT05;PARTY;IdV-Lista Di Pietro; Italia dei Valori - Lista Di Pietro;;;Italy;IT;ITA;380.0;ISO 3166-2:IT;Europe;Southern Europe;;150.0;39.0;;IT05;PARTY;8.0;FINAL;;-0.06744103667538814;-0.5395282934031052
IT;IT06;PARTY;LN;Lega Nord;;;Italy;IT;ITA;380.0;ISO 3166-2:IT;Europe;Southern Europe;;150.0;39.0;;IT06;PARTY;10.2;FINAL;;-1.730304370380502;-17.649104577881122
IT;IT90;PARTY;Other parties;Other parties;;;Italy;IT;ITA;380.0;ISO 3166-2:IT;Europe;Southern Europe;;150.0;39.0;;IT90;PARTY;13.44;FINAL;;0.0529848763069829;0.7121167375658501
CY;CY01;PARTY;DISY;Dimokratikós Sinayermós;;;Cyprus;CY;CYP;196.0;ISO 3166-2:CY;Asia;Western Asia;;142.0;145.0;;CY01;PARTY;35.65;FINAL;;0.6063320407003334;21.615737250966884
CY;CY02;PARTY;EDEK;Kinima Sosialdimokraton Eniaia Dimokratiki Enosi Kentrou;;;Cyprus;CY;CYP;196.0;ISO 3166-2:CY;Asia;Western Asia;;142.0;145.0;;CY02;PARTY;9.85;FINAL;;1.7710279443391839;17.44462525174096
CY;CY03;PARTY;DI.KO;Dimokratikon Komma;;;Cyprus;CY;CYP;196.0;ISO 3166-2:CY;Asia;Western Asia;;142.0;145.0;;CY03;PARTY;12.28;FINAL;;0.14689769050388435;1.8039036393876997
CY;CY04;PARTY;AKEL;Anorthotikon Komma Ergazomenou Laou;;;Cyprus;CY;CYP;196.0;ISO 3166-2:CY;Asia;Western Asia;;142.0;145.0;;CY04;PARTY;34.9;FINAL;;-0.23434778569433679;-8.178737720732354
CY;CY90;PARTY;Other parties;Other parties;;;Cyprus;CY;CYP;196.0;ISO 3166-2:CY;Asia;Western Asia;;142.0;145.0;;CY90;PARTY;7.32;FINAL;;1.50586376548541;11.0229227633532
LV;LV01;PARTY;JL;Jaunais laiks;;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV01;PARTY;6.66;FINAL;;-1.310540143431647;-8.72819735525477
LV;LV02;PARTY;PS;Pilsoniska savieniba;;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV02;PARTY;24.32;FINAL;;1.4168302269875626;34.45731112033752
LV;LV03;COALITION;SC;Saskaņas Centrs;;LV04|LV05;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV03;COALITION;19.57;FINAL;;0.2842712649389951;5.563188654856135
LV;LV06;PARTY;LPP/LC;Latvijas Pirma- Partija/Latvijas Cels;;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV06;PARTY;7.49;FINAL;;0.30205391297490314;2.2623838081820247
LV;LV07;PARTY;PCTVL;Politisko organizáciju apvieníba 'Par cilvéka tiesíbám vienotá Latvijá';;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV07;PARTY;9.66;FINAL;;-1.9710019743320868;-19.03987907204796
LV;LV08;PARTY;TB/LNKK;Apvieníba 'Tévzemei un Brívíbai'/LNNK ;;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV08;PARTY;7.45;FINAL;;-0.15616771039521593;-1.1634494424443587
LV;LV90;PARTY;Other parties;Other parties;;;Latvia;LV;LVA;428.0;ISO 3166-2:LV;Europe;Northern Europe;;150.0;154.0;;LV90;PARTY;24.85;FINAL;;1.2123100807962186;30.125905507786033
LT;LT01;PARTY;TS-LKD;Tevynes sajunga - Lietuvos krikšcionys demokratai;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT01;PARTY;26.86;FINAL;;0.7387322867054649;19.842349220908787
LT;LT02;PARTY;LSDP;Lietuvos socialdemokratu partija;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT02;PARTY;18.61;FINAL;;1.9963468379007772;37.15201465333346
LT;LT03;PARTY;DP;Darbo partija;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT03;PARTY;8.79;FINAL;;-1.6868849676091666;-14.827718865284574
LT;LT04;PARTY;LRLS;Lietuvos Respublikos liberalu sajudis;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT04;PARTY;7.36;FINAL;;1.3664767504449862;10.057268883275098
LT;LT05;PARTY;LLRA;Lietuvos lenku rinkimu akcija;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT05;PARTY;8.42;FINAL;;1.737223120246583;14.62741867247623
LT;LT06;PARTY;TT;Partija Tvarka ir teisingumas;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT06;PARTY;12.22;FINAL;;-0.7984958837994305;-9.757619700029041
LT;LT90;PARTY;Other parties;Other parties;;;Lithuania;LT;LTU;440.0;ISO 3166-2:LT;Europe;Northern Europe;;150.0;154.0;;LT90;PARTY;17.74;FINAL;;1.9744274494860683;35.026342953882846
LU;LU01;PARTY;CSV;Parti Chrétien Social/Chrëschtlech-Sozial Vollekspartei;;;Luxembourg;LU;LUX;442.0;ISO 3166-2:LU;Europe;Western Europe;;150.0;155.0;;LU01;PARTY;31.33;FINAL;;-0.5157890200839583;-16.159669999230413
LU;LU02;PARTY;LSAP;Parti Ouvrier Socialiste Luxembourgeois/Letzeburger Socialistesch Arbeiterpartei;;;Luxembourg;LU;LUX;442.0;ISO 3166-2:LU;Europe;Western Europe;;150.0;155.0;;LU02;PARTY;19.2;FINAL;;-1.7712520357069845;-34.008039085574104
LU;LU03;PARTY;DP;Parti Démocratique/Demokratesch Partei;;;Luxembourg;LU;LUX;442.0;ISO 3166-2:LU;Europe;Western Europe;;150.0;155.0;;LU03;PARTY;18.71;FINAL;;-1.2980925418716116;-24.287311458417854
LU;LU04;PARTY;déi gréng;Déi Gréng;;;Luxembourg;LU;LUX;442.0;ISO 3166-2:LU;Europe;Western Europe;;150.0;155.0;;LU04;PARTY;16.84;FINAL;;-0.34694883436293456;-5.8426183706718176
LU;LU90;PARTY;Other parties;Other parties;;;Luxembourg;LU;LUX;442.0;ISO 3166-2:LU;Europe;Western Europe;;150.0;155.0;;LU90;PARTY;13.92;FINAL;;-0.8852793795149108;-12.323088962847558
HU;HU01;COALITION;FIDESZ-KDNP;Fidesz - Magyar Polgári Szövetség, Kereszténydemokrata Néppárt;;HU02|HU03|HU04;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;HU01;COALITION;56.36;FINAL;;-1.3299198314445628;-74.95428170021556
HU;HU05;PARTY;MSZP;Magyar Szocialista Párt;;;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;HU05;PARTY;17.37;FINAL;;-0.3968326020034545;-6.892982296800005
HU;HU06;PARTY;MDF;Magyar Demokrata Fórum;;;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;HU06;PARTY;5.31;FINAL;;-1.3120465794825291;-6.966967337052229
HU;HU07;PARTY;JOBBIK;Jobbik Magyarországért Mozgalom;;;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;HU07;PARTY;14.77;FINAL;;-1.3007319320541169;-19.211810636439306
HU;HU90;PARTY;Other parties;Other parties;;;Hungary;HU;HUN;348.0;ISO 3166-2:HU;Europe;Eastern Europe;;150.0;151.0;;HU90;PARTY;6.19;FINAL;;0.3002835044871026;1.8587548927751654
MT;MT01;PARTY;PN;Partit Nazzjonalista;;;Malta;MT;MLT;470.0;ISO 3166-2:MT;Europe;Southern Europe;;150.0;39.0;;MT01;PARTY;40.49;FINAL;;-0.9912257857681119;-40.13473206575085
MT;MT02;PARTY;PL;Partit Laburista;;;Malta;MT;MLT;470.0;ISO 3166-2:MT;Europe;Southern Europe;;150.0;39.0;;MT02;PARTY;54.77;FINAL;;1.2579120999978186;68.89584571688053
MT;MT90;PARTY;Other parties;Other parties;;;Malta;MT;MLT;470.0;ISO 3166-2:MT;Europe;Southern Europe;;150.0;39.0;;MT90;PARTY;4.74;FINAL;;-1.8550929047788984;-8.79314036865198
NL;NL01;PARTY;CDA;Christen Democratisch Appèl;;;Netherlands;NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL01;PARTY;20.05;FINAL;;1.68359966087431;33.756173200529915
NL;NL02;PARTY;PvdA;Partij van de Arbeid (Europese Sociaaldemocraten);;;Netherlands;NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL02;PARTY;12.05;FINAL;;-0.9137242777458319;-11.010377546837274
NL;NL03;PARTY;VVD;Volkspartij voor Vrijheid en Democratie;;;Netherlands;NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL03;PARTY;11.39;FINAL;;-1.2118453868524588;-13.802918956249506
NL;NL04;PARTY;D66;Demokraten 66;;;Netherlands;NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL04;PARTY;11.32;FINAL;;-0.5202090504664794;-5.888766451280547
NL;NL05;PARTY;GroenLinks;Groenlinks;;;Netherlands;NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL05;PARTY;8.87;FINAL;;-1.660845030262756;-14.731695418430645
NL;NL06;COALITION;ChristenUnie-SGP;ChristenUnie-Staatkundig Gereformeerde Partij;;NL07|NL08;Netherlands;NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL06;COALITION;6.82;FINAL;;-1.777499978378859;-12.122549852543818
NL;NL09;PARTY;SP;Socialistische Partij;;;Netherlands;NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL09;PARTY;7.1;FINAL;;0.584602859099312;4.150680299605114
NL;NL10;PARTY;PVV;Partij voor de Vrijheid;;;Netherlands;NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL10;PARTY;16.97;FINAL;;-1.4589725712790473;-24.758764534605433
NL;NL90;PARTY;Other parties;Other parties;;;Netherlands;NL;NLD;528.0;ISO 3166-2:NL;Europe;Western Europe;;150.0;155.0;;NL90;PARTY;5.43;FINAL;;0.6515000174520371;3.5376450947645615
AT;AT01;PARTY;ÖVP;Österreichische Volkspartei;;;Austria;AT;AUT;40.0;ISO 3166-2:AT;Europe;Western Europe;;150.0;155.0;;AT01;PARTY;29.98;FINAL;;-1.86207875835185;-55.82512117538847
AT;AT02;PARTY;SPÖ;Sozialdemokratische Partei Österreichs;;;Austria;AT;AUT;40.0;ISO 3166-2:AT;Europe;Western Europe;;150.0;155.0;;AT02;PARTY;23.74;FINAL;;1.5294834202062062;36.30993639569533
AT;AT03;PARTY;GRÜNE;Die Grünen - Dei Grüne Alternative;;;Austria;AT;AUT;40.0;ISO 3166-2:AT;Europe;Western Europe;;150.0;155.0;;AT03;PARTY;9.93;FINAL;;1.6935550609420775;16.81700175515483
AT;AT04;PARTY;MARTIN;Liste 'Dr. Hans-Peter Martin - für echte Kontrolle in Brüssel';;;Austria;AT;AUT;40.0;ISO 3166-2:AT;Europe;Western Europe;;150.0;155.0;;AT04;PARTY;17.67;FINAL;;-0.3960527694617255;-6.99825243638869
AT;AT05;PARTY;FPÖ;Freiheitliche Partei Österreichs;;;Austria;AT;AUT;40.0;ISO 3166-2:AT;Europe;Western Europe;;150.0;155.0;;AT05;PARTY;12.71;FINAL;;0.38554722540238195;4.900305234864275
AT;AT90;PARTY;Other parties;Other parties;;;Austria;AT;AUT;40.0;ISO 3166-2:AT;Europe;Western Europe;;150.0;155.0;;AT90;PARTY;5.97;FINAL;;-1.1522551529049347;-6.87896326284246
PL;PL01;PARTY;PO;Platforma Obywatelska;;;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;PL01;PARTY;44.43;FINAL;;0.540554702331705;24.01684542459765
PL;PL02;PARTY;PSL;Polskie Stronnictwo Ludowe;;;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;PL02;PARTY;7.01;FINAL;;0.691423851581145;4.846881199583827
PL;PL03;COALITION;SLD-UP;Sojusz Lewicy Demokratycznej - Unia Pracy;;PL04|PL05;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;PL03;COALITION;12.34;FINAL;;-1.818485375949047;-22.44010953921124
PL;PL06;PARTY;PiS;Prawo i Sprawiedliwość;;;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;PL06;PARTY;27.4;FINAL;;-0.5556754280801779;-15.225506729396873
PL;PL90;PARTY;Other parties;Other parties;;;Poland;PL;POL;616.0;ISO 3166-2:PL;Europe;Eastern Europe;;150.0;151.0;;PL90;PARTY;8.82;FINAL;;-1.8757431502066595;-16.54405458482274
PT;PT01;PARTY;PPD/PSD;Partido Social Democrata;;;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;PT01;PARTY;31.71;FINAL;;-1.3005905150646662;-41.24172523270057
PT;PT02;PARTY;CDS-PP;Centro Democrático e Social - Partido Popular;;;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;PT02;PARTY;8.36;FINAL;;-0.9684013832558915;-8.095835564019252
PT;PT03;PARTY;PS;Partido Socialista ;;;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;PT03;PARTY;26.53;FINAL;;1.7081691436686786;45.31772738153004
PT;PT04;PARTY;BE;Bloco de Esquerda;;;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;PT04;PARTY;10.72;FINAL;;0.5391955899424148;5.780176724182687
PT;PT05;COALITION;CDU (PCP-PEV);CDU - COLIGACÃO DEMOCRÁTICA UNITÁRIA - PCP - PEV;;PT06;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;PT05;COALITION;10.64;FINAL;;0.7408136709159754;7.882257458545978
PT;PT90;PARTY;Other parties;Other parties;;;Portugal;PT;PRT;620.0;ISO 3166-2:PT;Europe;Southern Europe;;150.0;39.0;;PT90;PARTY;12.04;FINAL;;-0.9570519123097228;-11.522905024209061
RO;RO01;PARTY;PD-L;Partidul Democrat Liberal;;;Romania;RO;ROU;642.0;ISO 3166-2:RO;Europe;Eastern Europe;;150.0;151.0;;RO01;PARTY;29.71;FINAL;;-1.029885711578976;-30.597904491011374
RO;RO02;PARTY;UDMR;Uniunea Democrată Maghiară din România;;;Romania;RO;ROU;642.0;ISO 3166-2:RO;Europe;Eastern Europe;;150.0;151.0;;RO02;PARTY;8.92;FINAL;;1.4887753788669085;13.279876379492823
RO;RO03;COALITION;PSD-PC;Alianţa Electorală PSD+PC;;RO04|RO05;Romania;RO;ROU;642.0;ISO 3166-2:RO;Europe;Eastern Europe;;150.0;151.0;;RO03;COALITION;31.07;FINAL;;-1.5483228340186979;-48.106390452960945
RO;RO06;PARTY;PNL;Partidul Național Liberal ;;;Romania;RO;ROU;642.0;ISO 3166-2:RO;Europe;Eastern Europe;;150.0;151.0;;RO06;PARTY;14.52;FINAL;;0.5255773853521832;7.631383635313701
RO;RO07;PARTY;PRM;Partidul România Mare;;;Romania;RO;ROU;642.0;ISO 3166-2:RO;Europe;Eastern Europe;;150.0;151.0;;RO07;PARTY;8.65;FINAL;;1.2930062313363493;11.184503901059422
RO;RO08;PARTY;Băsescu E.;Băsescu Elena;;;Romania;RO;ROU;642.0;ISO 3166-2:RO;Europe;Eastern Europe;;150.0;151.0;;RO08;PARTY;4.22;FINAL;;-1.5683565303894844;-6.618464558243624
RO;RO90;PARTY;Other parties;Other parties;;;Romania;RO;ROU;642.0;ISO 3166-2:RO;Europe;Eastern Europe;;150.0;151.0;;RO90;PARTY;7.13;FINAL;;1.646130657716558;11.736911589519059
SI;SI01;PARTY;SDS;Slovenska Demokratska Stranka;;;Slovenia;SI;SVN;705.0;ISO 3166-2:SI;Europe;Southern Europe;;150.0;39.0;;SI01;PARTY;26.92;FINAL;;-1.2024067129799012;-32.368788713418944
SI;SI02;PARTY;N.Si;Nova Slovenija - Kršcanska Ljudska Stranka;;;Slovenia;SI;SVN;705.0;ISO 3166-2:SI;Europe;Southern Europe;;150.0;39.0;;SI02;PARTY;16.33;FINAL;;1.992934037990262;32.54461284038098
SI;SI03;PARTY;SD;Socialni Demokrati;;;Slovenia;SI;SVN;705.0;ISO 3166-2:SI;Europe;Southern Europe;;150.0;39.0;;SI03;PARTY;18.45;FINAL;;0.9911394753078344;18.286523319429545
SI;SI04;PARTY;LDS;Liberalna Demokracija Slovenije;;;Slovenia;SI;SVN;705.0;ISO 3166-2:SI;Europe;Southern Europe;;150.0;39.0;;SI04;PARTY;11.52;FINAL;;1.5360508217148245;17.695305466154778
SI;SI05;PARTY;zares;ZARES;;;Slovenia;SI;SVN;705.0;ISO 3166-2:SI;Europe;Southern Europe;;150.0;39.0;;SI05;PARTY;9.82;FINAL;;-0.3744488095379328;-3.6770873096625003
SI;SI90;PARTY;Other parties;Other parties;;;Slovenia;SI;SVN;705.0;ISO 3166-2:SI;Europe;Southern Europe;;150.0;39.0;;SI90;PARTY;16.96;FINAL;;1.9802582995130114;33.58518075974067
SK;SK01;PARTY;KDH;Krestanskodemokratické hnutie;;;Slovakia;SK;SVK;703.0;ISO 3166-2:SK;Europe;Eastern Europe;;150.0;151.0;;SK01;PARTY;10.87;FINAL;;0.9075929052743108;9.865534880331758
SK;SK02;PARTY;SDKÚ - DS;Slovenská demokratická a krest(anská únia - Demokratická strana;;;Slovakia;SK;SVK;703.0;ISO 3166-2:SK;Europe;Eastern Europe;;150.0;151.0;;SK02;PARTY;16.99;FINAL;;1.8770464942310139;31.89101993698492
SK;SK03;PARTY;SMK - MPK;Magyar Koalíció Pártja/Strana mad(arskej koalície;;;Slovakia;SK;SVK;703.0;ISO 3166-2:SK;Europe;Eastern Europe;;150.0;151.0;;SK03;PARTY;11.34;FINAL;;1.6718104823288735;18.958330869609426
SK;SK04;PARTY;SMER;Smer - sociálna demokracia;;;Slovakia;SK;SVK;703.0;ISO 3166-2:SK;Europe;Eastern Europe;;150.0;151.0;;SK04;PARTY;32.02;FINAL;;-1.2563101012632303;-40.22704944244864
SK;SK05;PARTY;L'S - HZDS;Ludová strana - Hnutie za demokratické Slovensko;;;Slovakia;SK;SVK;703.0;ISO 3166-2:SK;Europe;Eastern Europe;;150.0;151.0;;SK05;PARTY;8.98;FINAL;;-0.3115930505575646;-2.79810559400693
SK;SK06;PARTY;SNS;Slovenská národná strana;;;Slovakia;SK;SVK;703.0;ISO 3166-2:SK;Europe;Eastern Europe;;150.0;151.0;;SK06;PARTY;5.56;FINAL;;1.970008462047589;10.953247048984595
SK;SK90;PARTY;Other parties;Other parties;;;Slovakia;SK;SVK;703.0;ISO 3166-2:SK;Europe;Eastern Europe;;150.0;151.0;;SK90;PARTY;14.24;FINAL;;-1.7687336031259915;-25.18676650851412
FI;FI01;PARTY;KOK;Kansallinen Kokoomus/Samlingspartiet;;;Finland;FI;FIN;246.0;ISO 3166-2:FI;Europe;Northern Europe;;150.0;154.0;;FI01;PARTY;23.2;FINAL;;0.9634283104938022;22.35153680345621
FI;FI02;COALITION;KD-PS;VAALILIITOSSA - I VALFÖRBUND;;FI03|FI04;Finland;FI;FIN;246.0;ISO 3166-2:FI;Europe;Northern Europe;;150.0;154.0;;FI02;COALITION;14.0;FINAL;;-1.2180421206813707;-17.05258968953919
FI;FI05;COALITION;SDP;Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti;;FI06|FI07;Finland;FI;FIN;246.0;ISO 3166-2:FI;Europe;Northern Europe;;150.0;154.0;;FI05;COALITION;17.5;FINAL;;0.4004387788425201;7.007678629744102
FI;FI08;PARTY;KESK;Suomen Keskusta/Centern i Finland;;;Finland;FI;FIN;246.0;ISO 3166-2:FI;Europe;Northern Europe;;150.0;154.0;;FI08;PARTY;19.0;FINAL;;1.9773064550009432;37.56882264501792
FI;FI09;PARTY;SFP;Svenska folkpartiet i Finland;;;Finland;FI;FIN;246.0;ISO 3166-2:FI;Europe;Northern Europe;;150.0;154.0;;FI09;PARTY;6.1;FINAL;;0.6900809713682774;4.209493925346492
FI;FI10;PARTY;VIHR;Vihreä Liitto/Gröna Förbundet;;;Finland;FI;FIN;246.0;ISO 3166-2:FI;Europe;Northern Europe;;150.0;154.0;;FI10;PARTY;12.4;FINAL;;0.35429674182664295;4.3932795986503725
FI;FI90;PARTY;Other parties;Other parties;;;Finland;FI;FIN;246.0;ISO 3166-2:FI;Europe;Northern Europe;;150.0;154.0;;FI90;PARTY;7.8;FINAL;;-1.9120832104521708;-14.914249041526931
SE;SE01;PARTY;M;Moderaterna;;;Sweden;SE;SWE;752.0;ISO 3166-2:SE;Europe;Northern Europe;;150.0;154.0;;SE01;PARTY;18.83;FINAL;;0.24497508613342367;4.612880871892367
SE;SE02;PARTY;KD;Kristdemokraterna;;;Sweden;SE;SWE;752.0;ISO 3166-2:SE;Europe;Northern Europe;;150.0;154.0;;SE02;PARTY;4.68;FINAL;;0.6394541085849741;2.9926452281776785
SE;SE03;PARTY;SAP;Sveriges Socialdemokratiska arbetarparti - Socialdemokraterna;;;Sweden;SE;SWE;752.0;ISO 3166-2:SE;Europe;Northern Europe;;150.0;154.0;;SE03;PARTY;24.41;FINAL;;-0.4971905022495866;-12.13642015991241
SE;SE04;PARTY;FP;Folkepartiet Liberalerna;;;Sweden;SE;SWE;752.0;ISO 3166-2:SE;Europe;Northern Europe;;150.0;154.0;;SE04;PARTY;13.58;FINAL;;-1.7110580639323105;-23.236168508200777
SE;SE05;PARTY;C;Centerpartiet;;;Sweden;SE;SWE;752.0;ISO 3166-2:SE;Europe;Northern Europe;;150.0;154.0;;SE05;PARTY;5.47;FINAL;;-0.6581353850967422;-3.6000005564791797
SE;SE06;PARTY;MP;Miljöpartiet de Gröna;;;Sweden;SE;SWE;752.0;ISO 3166-2:SE;Europe;Northern Europe;;150.0;154.0;;SE06;PARTY;11.02;FINAL;;-0.35598185899631885;-3.9229200861394333
